cite,question_id,question,choices,answer,chapter
"그와 함께 세계 곳곳에 한국의 드라마, 영화, 노래, 춤, 게임 등을 보급하여 인기를 끌고 있다.",36,현재 세계 곳곳에 보급되어 인기를 끌고 있는 한국의 대중문화 요소는 무엇인가?,"1. 드라마, 영화, 노래, 춤, 게임
2. 전통 음악, 전통 무용, 전통 미술
3. 한식, 한복, 한지
4. 서예, 도자기, 불교
","드라마, 영화, 노래, 춤, 게임",18
"특히 1990년대 말부터 아시아를 중심으로 한국의 대중문화가 확산되었는데, 이것을 한류(Korean wave)라고 부른다.",37,1990년대 말부터 아시아를 중심으로 확산된 한국의 대중문화를 무엇이라고 부르는가?,"1. 한류(Korean wave)
2. 케이팝(K-pop)
3. 한복(Korean traditional clothes)
4. 한식(Korean food)
",한류(Korean wave),18
"이것이 바로 케이팝이 아시아뿐 아니라 서구, 남미 등에서도 인기를 끄는 비결이다.",38,"케이팝이 아시아뿐 아니라 서구, 남미 등에서도 인기를 끌 수 있는 비결은 무엇인가?","1. 아시아 문화 요소와 서구 문화 요소가 두루 들어 있어 경쟁력이 높고, 인터넷을 통해 쉽게 접할 수 있도록 홍보되기 때문
2. 오직 서구 문화 요소만이 들어 있기 때문
3. 오직 아시아 문화 요소만이 들어 있기 때문
4. 준비 기간이 짧기 때문
","아시아 문화 요소와 서구 문화 요소가 두루 들어 있어 경쟁력이 높고, 인터넷을 통해 쉽게 접할 수 있도록 홍보되기 때문",18
"특히 1990년대 말부터 아시아를 중심으로 한국의 대중문화가 확산되었는데, 이것을 한류(Korean wave)라고 부른다.",39,한류(Korean wave)가 시작된 시기는 언제인가?,"1. 1980년대
2. 1990년대 말
3. 2000년대 초
4. 2010년대 초
",1990년대 말,18
"한류의 중심에는 한국 드라마가 있다. <겨울연가>, <대장금>, <풀하우스> 등이 일본, 중국, 동남아시아 등에서 큰 인기를 끌었는데, 이후에 제작된 수많은 한국 드라마들이 아시아의 많은 나라에서 방송되고 있다.",40,한류의 중심에 있는 것은 무엇인가?,"1. 한국 영화
2. 한국 음악
3. 한국 드라마
4. 한국 미술
",한국 드라마,18
이란에서는 <대장금>이 80%가 넘는 시청률을 기록하기도 하였다.,41,<대장금>이 80%가 넘는 시청률을 기록한 나라는 어디인가?,"1. 일본
2. 중국
3. 이란
4. 인도네시아
",이란,18
"케이팝(K-pop)은 아시아는 물론 유럽, 북미, 남미 등 보다 넓은 지역에서 주목을 받고 있다.",42,"어떤 한국의 문화가 아시아뿐만 아니라 유럽, 북미, 남미 등에서도 주목받고 있는가?","1. 한국 영화
2. 한국 드라마
3. 한국 음악
4. 케이팝(K-pop)
",케이팝(K-pop),18
"케이팝은 2000년대 이후 본격적으로 해외에 진출하였는데, 특히 아이돌 그룹의 노래가 인기를 끌고 있다.",43,케이팝이 본격적으로 해외에 진출하기 시작한 시기는 언제인가?,"1. 1990년대
2. 2000년대
3. 2010년대
4. 2020년대
",2000년대,18
"한편, 요즘에는 스포츠에서도 한류를 찾아볼 수 있다. 한국은 태권도, 양궁, 쇼트트랙, 스피드 스케이팅 등의 종목에서 세계 최고 수준의 실력을 보여주고 있다.",44,한국이 세계 최고 수준의 실력을 보여주고 있는 스포츠 종목은 무엇이 아닌가?,"1. 태권도
2. 양궁
3. 쇼트트랙
4. 축구
",축구,18
"이에 따라 이 같은 종목에서 한국 선수들의 기술, 정신력, 훈련 방식 등을 배우기 위해 한국인 지도자나 선수를 영입하여 자기 나라 국가대표 코치나 감독을 맡기는 경우를 많이 볼 수 있다.",45,외국에서 한국인 지도자나 선수를 영입하는 주된 이유는 무엇인가?,"1. 한국 선수들의 기술, 정신력, 훈련 방식 배우기
2. 한국어를 배우기
3. 한국 문화를 이해하기
4. 한국 음식을 맛보기
","한국 선수들의 기술, 정신력, 훈련 방식 배우기",18
"아이돌 그룹의 음악은 대체로 단순하고 경쾌한 리듬, 따라 부르기 쉬운 멜로디, 재미있는 노랫말, 멋진 춤 실력 등이 어우러져 있다는 특징을 띤다.",46,아이돌 그룹의 음악에 대한 설명으로 옳지 않은 것은 무엇인가?,"1. 단순하고 경쾌한 리듬
2. 따라 부르기 어려운 멜로디
3. 재미있는 노랫말
4. 멋진 춤 실력
",따라 부르기 어려운 멜로디,18
한국 드라마는 한국적인 특색과 가치를 담고 있으면서도 특히 아시아 여러 나라 사람들의 정서에도 호소할 수 있는 특징을 지닌 것으로 평가받고 있다.,47,한국 드라마가 아시아 여러 나라에서 인기를 끌 수 있는 주된 이유는 무엇인가?,"1. 한국적인 특색과 가치
2. 아시아 여러 나라 사람들의 정서에 호소
3. 높은 제작비
4. 유명 배우의 출연
",아시아 여러 나라 사람들의 정서에 호소,18
"<겨울연가>, <대장금>, <풀하우스> 등이 일본, 중국, 동남아시아 등에서 큰 인기를 끌었는데, 이후에 제작된 수많은 한국 드라마들이 아시아의 많은 나라에서 방송되고 있다.",48,"다음 중 한류의 중심에 서 있으며, 일본, 중국, 동남아시아 등에서 큰 인기를 끌었던 한국 드라마는 무엇인가?","1. 겨울연가
2. 태양의 후예
3. 도깨비
4. 사랑의 불시착
",겨울연가,18
"한국은 태권도, 양궁, 쇼트트랙, 스피드 스케이팅 등의 종목에서 세계 최고 수준의 실력을 보여주고 있다.",49,한국이 세계 최고 수준의 실력을 보여주고 있는 스포츠 종목으로 옳지 않은 것은 무엇인가?,"1. 태권도
2. 양궁
3. 축구
4. 스피드 스케이팅
",축구,18
한국인의 가장 오래된 종교는 무속신앙이라고 할 수 있다.,0,한국인의 가장 오래된 종교는 무엇인가?,"1. 불교
2. 기독교
3. 무속신앙
4. 천주교
",무속신앙,15
예로부터 한국인은 주변에 많은 신령이 있고 이들 신령이 사람들의 길흉화복을 정해준다고 생각했다.,1,옛날 한국인들은 신령이 무엇을 정해준다고 믿었나요?,"1. 사람들의 길흉화복
2. 사람들의 행복
3. 사람들의 건강
4. 사람들의 재물
",사람들의 길흉화복,15
그래서 아프거나 안 좋은 일이 생기면 무당을 불러 굿을 하고 걱정되는 일이 있을 때에도 무당을 찾아가서 미리 막을 수 있는 방법을 묻곤 했다.,2,옛날 사람들이 무당을 찾아가는 이유는 무엇이었나요?,"1. 미래를 예측하기 위해
2. 안 좋은 일을 막기 위해
3. 건강을 회복하기 위해
4. 재물을 얻기 위해
",안 좋은 일을 막기 위해,15
또한 미래가 궁금할 때에도 무당을 찾아가 점을 쳤다.,3,미래가 궁금할 때 사람들은 무엇을 했나요?,"1. 무당에게 점을 쳤다
2. 무당에게 기도했다
3. 무당에게 제사를 지냈다
4. 무당에게 돈을 줬다
",무당에게 점을 쳤다,15
이는 무당이 신과 사람을 연결하는 존재였기 때문이다.,4,무당은 어떤 역할을 했나요?,"1. 신과 사람을 연결하는 역할
2. 사람들의 건강을 회복하는 역할
3. 사람들의 재물을 늘리는 역할
4. 사람들의 미래를 예측하는 역할
",신과 사람을 연결하는 역할,15
한국에서는 전통적으로 나무나 돌에도 신성한 기운이 있다고 믿었다.,5,한국에서는 어떤 것들에 신성한 기운이 있다고 믿었나요?,"1. 나무와 돌
2. 물과 불
3. 흙과 바람
4. 하늘과 땅
",나무와 돌,15
대표적으로 마을입구에서 마을을 지켜주는 신성한 나무인 당산나무가 있다.,6,마을을 지켜주는 신성한 나무는 무엇인가요?,"1. 소나무
2. 백일홍나무
3. 당산나무
4. 은행나무
",당산나무,15
요즘도 시골에서는 한 해 동안 농사가 잘 되고 마을에 걱정이나 문제가 생기지 않기를 빌면서 당산 나무에게 제사를 지내기도 한다.,7,당산나무에게 제사를 지내는 이유는 무엇인가요?,"1. 농사가 잘 되고 마을에 문제가 생기지 않기를 빌기 위해
2. 나무의 생명력을 얻기 위해
3. 나무의 행운을 얻기 위해
4. 나무의 보호를 받기 위해
",농사가 잘 되고 마을에 문제가 생기지 않기를 빌기 위해,15
요즘에도 중요한 일이나 결혼을 앞두고 점을 보는 경우가 있는데 이것 역시 무속신앙과 관련이 있는 것이다.,8,중요한 일이나 결혼을 앞두고 점을 보는 행위는 어떤 종교와 관련이 있나요?,"1. 불교
2. 기독교
3. 무속신앙
4. 천주교
",무속신앙,15
일상생활에서 다양한 신령에게 자신의 행운을 비는 경우도 많았다.,9,옛날 사람들이 일상생활에서 신령에게 무엇을 비는 경우가 많았나요?,"1. 행운
2. 건강
3. 재물
4. 안전
",행운,15
한국에서는 전통적으로 나무나 돌에도 신성한 기운이 있다고 믿었다.,10,한국의 전통적인 신앙에 대한 설명 중 틀린 것은 무엇인가?,"1. 나무와 돌에는 신성한 기운이 있다고 믿었다.
2. 모든 나무와 돌이 신성하다고 믿었다.
3. 나무와 돌을 숭배하는 것이 일반적이었다.
4. 나무와 돌에는 생명력이 있다고 믿었다.
",모든 나무와 돌이 신성하다고 믿었다.,15
대표적으로 마을입구에서 마을을 지켜주는 신성한 나무인 당산나무가 있다.,11,한국의 전통적인 마을에서 어떤 나무가 마을을 지키는 역할을 했는가?,"1. 소나무
2. 백일홍나무
3. 당산나무
4. 은행나무
",당산나무,15
장승과 솟대도 마을 입구에서 마을을 지켜 주는 존재로 인식되었다.,12,장승과 솟대는 어떤 역할을 했는가?,"1. 마을을 지키는 역할
2. 농사를 돕는 역할
3. 사람들을 위로하는 역할
4. 마을의 상징물 역할
",마을을 지키는 역할,15
"장승은 무섭게 생긴 사람 머리 모양의 기둥으로, 사람들은 장승이 길을 알려줄 뿐 아니라 마을에 나쁜 일이 생기지 않도록 해준다고 믿었다.",13,장승에 대한 설명으로 옳지 않은 것은 무엇인가?,"1. 장승은 무섭게 생긴 사람 머리 모양의 기둥이다.
2. 장승은 길을 알려주는 역할을 했다.
3. 장승은 마을에 나쁜 일이 생기지 않도록 해준다고 믿었다.
4. 장승은 농사를 돕는 역할을 했다.
",장승은 농사를 돕는 역할을 했다.,15
"한편, 솟대는 긴 나무 막대기 위에 나무나 돌로 만든 새를 올려놓은 것인데, 사람들은 솟대를 세워 농사가 잘 되고 행운이 찾아오기를 빌었다.",14,솟대에 대한 설명으로 옳은 것은 무엇인가?,"1. 솟대는 나무나 돌로 만든 새를 올려놓은 것이다.
2. 솟대는 마을을 지키는 역할을 했다.
3. 솟대를 세우면 농사가 잘 되고 행운이 찾아온다고 믿었다.
4. 솟대는 나쁜 일이 생기지 않도록 해준다고 믿었다.
",솟대는 나무나 돌로 만든 새를 올려놓은 것이다.,15
"또한, 마을에 좋은 일이 생길 때에도 이를 기념하여 솟대를 세우기도 했다.",15,솟대를 세우는 이유 중 하나는 무엇인가?,"1. 마을에 나쁜 일이 생기지 않도록
2. 농사가 잘 되도록
3. 마을에 좋은 일이 생길 때 기념하기 위해
4. 마을을 지키기 위해
",마을에 좋은 일이 생길 때 기념하기 위해,15
"무속(巫俗) 신앙  영어로는 샤머니즘(Shamanism)이 라고 하며, 무속인(shaman)을 매개로 하여 신과 교류하는 원시적 신앙 형태",16,무속 신앙에 대한 설명으로 옳은 것은 무엇인가?,"1. 무속 신앙은 샤머니즘(Shamanism)이라고도 한다.
2. 무속 신앙은 무속인을 매개로 하여 신과 교류한다.
3. 무속 신앙은 원시적 신앙 형태이다.
4. 모든 선택지
",모든 선택지,15
굿  무당이 노래와 춤을 통해 신령과 교류한다고 믿는 의식,17,굿에 대한 설명으로 옳은 것은 무엇인가?,"1. 굿은 무당이 노래와 춤을 통해 신령과 교류하는 의식이다.
2. 굿은 무당이 노래와 춤을 통해 사람들을 위로하는 의식이다.
3. 굿은 무당이 노래와 춤을 통해 농사를 돕는 의식이다.
4. 굿은 무당이 노래와 춤을 통해 마을을 지키는 의식이다.
",굿은 무당이 노래와 춤을 통해 신령과 교류하는 의식이다.,15
길흉화복  좋은 일과 나쁜 일,18,길흉화복이란 무엇을 의미하는가?,"1. 좋은 일과 나쁜 일
2. 행운과 불행
3. 성공과 실패
4. 행복과 불행
",좋은 일과 나쁜 일,15
무속인(shaman)을 매개로 하여 신과 교류하는 원시적 신앙 형태,19,무속인이 하는 역할은 무엇인가?,"1. 신과 교류하는 역할
2. 마을을 지키는 역할
3. 농사를 돕는 역할
4. 사람들을 위로하는 역할
",신과 교류하는 역할,15
무속인에게 점을 보는 무속신앙은 현대에도 일부 남아 있다. 일부 지역 에는 점을 봐주는 집(점집)이 있다.,20,무속신앙에 대한 설명 중 틀린 것은 무엇인가요?,"1. 무속인에게 점을 보는 행위가 포함된다.
2. 현대에는 무속신앙이 전혀 남아 있지 않다.
3. 일부 지역에는 점을 봐주는 집이 있다.
4. 무속신앙은 고대부터 이어져 온 신앙이다.
",현대에는 무속신앙이 전혀 남아 있지 않다.,15
옛날 한국 사람들은 집 안에도 집을 지켜주는 신이 있다고 생각했다.,21,옛날 한국 사람들이 집 안에 신이 있다고 믿었던 이유는 무엇일까요?,"1. 집을 지켜주기 위해서
2. 집을 꾸미기 위해서
3. 집을 청소하기 위해서
4. 집을 더 크게 만들기 위해서
",집을 지켜주기 위해서,15
성주신은 집안 전체를 다스리는 신으로 가정을 편안하게 지켜주고 부자가 되게 해 준다고 믿었다.,22,성주신에 대한 설명으로 옳지 않은 것은 무엇인가요?,"1. 성주신은 집안 전체를 다스리는 신이다.
2. 성주신은 가정을 편안하게 지켜준다.
3. 성주신은 부자가 되게 해준다.
4. 성주신은 집안의 불행을 가져온다.
",성주신은 집안의 불행을 가져온다.,15
삼신은 안방에 있는 신으로 아기를 태어나게 해주고 건강하게 지켜준다고 믿었다.,23,삼신에 대한 설명으로 옳은 것은 무엇인가요?,"1. 삼신은 부엌에 있는 신이다.
2. 삼신은 아기를 태어나게 해준다.
3. 삼신은 집안의 불행을 가져온다.
4. 삼신은 부자가 되게 해준다.
",삼신은 아기를 태어나게 해준다.,15
